t,dJ1,dJ2,dJ3,dJ4,dJ5,dJ6
8.989898989898989612e+00,-4.196036756038665771e-01,2.763906121253967285e-01,1.588706076145172119e-01,-3.092039227485656738e-01,-4.203678965568542480e-01,2.216929495334625244e-01
9.090909090909089940e+00,-4.046178460121154785e-01,2.665194869041442871e-01,1.531966477632522583e-01,-2.981609404087066650e-01,-4.053547382354736328e-01,2.137753218412399292e-01
9.191919191919192045e+00,-3.836376667022705078e-01,2.526999711990356445e-01,1.452531218528747559e-01,-2.827007174491882324e-01,-3.843363523483276367e-01,2.026906907558441162e-01
9.292929292929292373e+00,-3.566631376743316650e-01,2.349319905042648315e-01,1.350400149822235107e-01,-2.628233432769775391e-01,-3.573127090930938721e-01,1.884389966726303101e-01
9.393939393939394478e+00,-3.236942887306213379e-01,2.132155895233154297e-01,1.225573197007179260e-01,-2.385287284851074219e-01,-3.242837786674499512e-01,1.710202544927597046e-01
9.494949494949494806e+00,-2.847311198711395264e-01,1.875507831573486328e-01,1.078050583600997925e-01,-2.098169773817062378e-01,-2.852496802806854248e-01,1.504345238208770752e-01
9.595959595959595134e+00,-2.397735565900802612e-01,1.579374969005584717e-01,9.078320860862731934e-02,-1.766879856586456299e-01,-2.402102500200271606e-01,1.266816854476928711e-01
9.696969696969697239e+00,-1.888216584920883179e-01,1.243757605552673340e-01,7.149176299571990967e-02,-1.391417682170867920e-01,-1.891655474901199341e-01,9.976182132959365845e-02
9.797979797979797567e+00,-1.318754106760025024e-01,8.686558902263641357e-02,4.993074759840965271e-02,-9.717835485935211182e-02,-1.321155875921249390e-01,6.967490166425704956e-02
9.898989898989899672e+00,-6.893492490053176880e-02,4.540704563260078430e-02,2.610018290579319000e-02,-5.079781264066696167e-02,-6.906046718358993530e-02,3.642099723219871521e-02
1.000000000000000000e+01,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
