t,dJ1,dJ2,dJ3,dJ4,dJ5,dJ6
8.787878787878787179e+00,1.503432989120483398e+00,1.923129856586456299e-01,1.113928556442260742e-01,1.040045499801635742e+00,6.142953634262084961e-01,-2.799360826611518860e-02
8.888888888888889284e+00,1.482624411582946777e+00,1.896512210369110107e-01,1.098510995507240295e-01,1.025650620460510254e+00,6.057930588722229004e-01,-2.760615386068820953e-02
8.989898989898989612e+00,1.421069502830505371e+00,1.817773729562759399e-01,1.052903532981872559e-01,9.830681085586547852e-01,5.806419849395751953e-01,-2.646001614630222321e-02
9.090909090909089940e+00,1.321376681327819824e+00,1.690250784158706665e-01,9.790387749671936035e-02,9.141025543212890625e-01,5.399080514907836914e-01,-2.460375614464282990e-02
9.191919191919192045e+00,1.187897801399230957e+00,1.519510000944137573e-01,8.801411092281341553e-02,8.217644691467285156e-01,4.853691458702087402e-01,-2.211840637028217316e-02
9.292929292929292373e+00,1.026722669601440430e+00,1.313341557979583740e-01,7.607227563858032227e-02,7.102667093276977539e-01,4.195138514041900635e-01,-1.911735907196998596e-02
9.393939393939394478e+00,8.456810712814331055e-01,1.081760525703430176e-01,6.265848129987716675e-02,5.850256681442260742e-01,3.455411195755004883e-01,-1.574640348553657532e-02
9.494949494949494806e+00,6.543444991111755371e-01,8.370105922222137451e-02,4.848190769553184509e-02,4.526627659797668457e-01,2.673619389533996582e-01,-1.218375749886035919e-02
9.595959595959595134e+00,4.640234410762786865e-01,5.935597419738769531e-02,3.438057750463485718e-02,3.210023343563079834e-01,1.895976960659027100e-01,-8.640019223093986511e-03
9.696969696969697239e+00,2.877664864063262939e-01,3.680990636348724365e-02,2.132128924131393433e-02,1.990712285041809082e-01,1.175799593329429626e-01,-5.358151160180568695e-03
9.797979797979797567e+00,1.403672248125076294e-01,1.795519702136516571e-02,1.040013413876295090e-02,9.710329771041870117e-02,5.735335499048233032e-02,-2.613608026877045631e-03
9.898989898989899672e+00,3.835204243659973145e-02,4.905835725367069244e-03,2.841592067852616310e-03,2.653119340538978577e-02,1.567045412957668304e-02,-7.141068927012383938e-04
1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00
